Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Overall SVI,Pop2010,OHU2010,NUMGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lakidshalf,laseniorshalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lakids1,laseniors1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lakids10,laseniors10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lakids20,laseniors20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
2010,51131.0,Northampton County,Virginia,10.2,0.7666,332223,128081,11698.0,4,14,4,15,27,21,852.8,29,53,29,53,29,0,0,27,73343.0,179258.0,73087.0,14247.0,43058.0,14145.0,260059.0,65525.0,57885.0,42046.0,213921.0,26825.0,5191.0,90.0,578.0,13451.0,22616.0,6672.0,10749.0,145528.0,34184.0,31723.0,24765.0,120360.0,18017.0,2222.0,21.0,270.0,4637.0,7852.0,2991.0,4992.0,256.0,102.0,51.0,45.0,125.0,124.0,0.0,0.0,1.0,7.0,4.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82313.0,72213.0,53723.0,272731.0,32409.0,7325.0,113.0,737.0,18908.0,32358.0,9252.0,14658.0
2010,51181.0,Surry County,Virginia,8.4,0.3308,80731,32740,870.0,3,5,1,5,7,13,400.6,6,8,4,6,4,2,0,7,8997.0,15903.0,6669.0,2748.0,5824.0,2083.0,71305.0,28616.0,16615.0,11620.0,60995.0,5303.0,327.0,19.0,199.0,4462.0,5865.0,1743.0,4454.0,59581.0,23500.0,14175.0,9062.0,50703.0,4733.0,190.0,12.0,175.0,3766.0,4923.0,1237.0,3509.0,2328.0,665.0,495.0,376.0,1376.0,887.0,8.0,1.0,7.0,50.0,39.0,39.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32412.0,18704.0,13371.0,68544.0,6003.0,371.0,20.0,240.0,5553.0,7241.0,2158.0,5084.0
2010,48475.0,Ward County,Texas,7.2,0.823,72333,29024,2810.0,1,2,1,1,2,2,161.4,7,14,4,11,4,3,0,2,15796.0,38922.0,12418.0,4847.0,10768.0,4169.0,51541.0,13179.0,12985.0,5879.0,45510.0,1553.0,436.0,69.0,1262.0,2708.0,4734.0,692.0,1110.0,27692.0,7111.0,7679.0,2745.0,24469.0,797.0,227.0,46.0,601.0,1551.0,2498.0,244.0,489.0,9447.0,3094.0,2941.0,627.0,7982.0,574.0,154.0,36.0,77.0,625.0,841.0,85.0,101.0,548.0,81.0,139.0,100.0,542.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,9.0,19575.0,17422.0,9601.0,63945.0,2064.0,615.0,85.0,1728.0,3896.0,6943.0,1355.0,1832.0
2010,51091.0,Highland County,Virginia,6.9,0.0022,45910,17774,484.0,2,3,1,4,4,7,201.0,3,4,2,2,1,2,1,5,4973.0,8111.0,1731.0,1832.0,3294.0,604.0,37830.0,14596.0,9400.0,5811.0,36714.0,381.0,62.0,3.0,98.0,573.0,262.0,1071.0,2599.0,33508.0,12469.0,8339.0,4964.0,32804.0,139.0,45.0,2.0,89.0,432.0,217.0,831.0,2249.0,3829.0,1430.0,717.0,792.0,3769.0,12.0,4.0,0.0,7.0,38.0,29.0,104.0,176.0,587.0,202.0,90.0,144.0,583.0,2.0,1.0,0.0,0.0,1.0,0.0,25.0,17.0,17891.0,11438.0,7197.0,44331.0,610.0,106.0,3.0,116.0,744.0,337.0,1450.0,3296.0
2010,48325.0,Medina County,Texas,7.4,0.8755,218338,80673,3507.0,1,1,1,1,7,1,334.8,22,27,19,24,19,3,0,7,47372.0,93225.0,44140.0,8531.0,16406.0,8017.0,186704.0,35237.0,47877.0,23677.0,175361.0,2370.0,1632.0,52.0,500.0,6788.0,23022.0,2364.0,4483.0,133894.0,25515.0,33963.0,16742.0,125410.0,1678.0,1093.0,44.0,374.0,5302.0,18287.0,1380.0,3005.0,3267.0,526.0,689.0,534.0,2968.0,28.0,13.0,6.0,18.0,236.0,917.0,55.0,112.0,22.0,9.0,2.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,43965.0,55606.0,28811.0,205011.0,3039.0,1956.0,54.0,578.0,7700.0,25618.0,3636.0,5652.0
2010,48499.0,Wood County,Texas,7.6,0.5673,329157,134330,9270.0,10,20,9,9,17,25,1210.4,34,52,29,47,29,5,0,17,92217.0,160510.0,83955.0,26846.0,54960.0,24240.0,278400.0,89231.0,60859.0,44192.0,261442.0,5258.0,3110.0,83.0,1121.0,7388.0,9915.0,5958.0,11876.0,204231.0,59075.0,46030.0,31536.0,192668.0,3426.0,1887.0,60.0,878.0,5313.0,7376.0,2870.0,7397.0,8269.0,2608.0,2041.0,1197.0,7933.0,17.0,28.0,6.0,28.0,256.0,378.0,108.0,278.0,7.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106096.0,71798.0,53017.0,308529.0,6345.0,3894.0,97.0,1340.0,8952.0,11638.0,8158.0,15567.0
2010,51045.0,Craig County,Virginia,6.8,0.0102,20219,7874,1059.0,2,3,1,1,2,3,98.3,3,4,1,2,1,2,0,2,4637.0,8011.0,1630.0,2256.0,4076.0,912.0,17733.0,7246.0,3942.0,3142.0,13431.0,334.0,103.0,7.0,2635.0,1221.0,335.0,402.0,854.0,13592.0,5229.0,2952.0,2320.0,10442.0,239.0,81.0,7.0,1950.0,873.0,238.0,236.0,574.0,3007.0,1344.0,731.0,544.0,2241.0,14.0,4.0,3.0,517.0,227.0,61.0,55.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7740.0,4524.0,3507.0,15139.0,454.0,113.0,17.0,3073.0,1423.0,406.0,511.0,1000.0
2010,48011.0,Armstrong County,Texas,7.0,0.1783,70842,29464,704.0,2,4,2,2,4,11,238.6,3,6,2,5,2,1,0,4,5463.0,11346.0,3280.0,1817.0,4702.0,1282.0,63164.0,19123.0,13147.0,11463.0,61889.0,482.0,125.0,9.0,57.0,600.0,423.0,1426.0,3644.0,51440.0,14591.0,10609.0,9336.0,50529.0,323.0,85.0,9.0,49.0,443.0,339.0,997.0,2628.0,2381.0,570.0,525.0,458.0,2249.0,13.0,1.0,0.0,16.0,102.0,128.0,16.0,43.0,198.0,35.0,34.0,54.0,185.0,5.0,0.0,0.0,3.0,6.0,6.0,3.0,2.0,21222.0,14612.0,13081.0,69339.0,564.0,150.0,9.0,60.0,720.0,490.0,1938.0,4372.0
2010,51019.0,Bedford County,Virginia,6.3,0.0681,169718,66855,1383.0,6,6,4,6,6,20,426.3,13,13,9,9,9,4,0,6,28221.0,43948.0,21213.0,8249.0,14188.0,6332.0,153869.0,47002.0,35635.0,24867.0,140704.0,7089.0,1022.0,72.0,396.0,4586.0,5206.0,2273.0,6542.0,132691.0,39273.0,30618.0,21223.0,123051.0,5230.0,854.0,56.0,330.0,3171.0,3460.0,1659.0,5303.0,7008.0,1917.0,1550.0,1330.0,6730.0,163.0,10.0,2.0,23.0,81.0,70.0,90.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54561.0,39391.0,27794.0,153160.0,9000.0,1199.0,76.0,436.0,5847.0,6757.0,3010.0,7573.0
2010,48061.0,Cameron County,Texas,9.3,0.9879,411305,121904,3822.0,31,58,31,19,21,77,2830.7000000000003,36,66,36,66,36,0,0,21,131074.0,247884.0,130274.0,72980.0,140650.0,72605.0,315443.0,177398.0,104567.0,33752.0,275042.0,1649.0,2271.0,98.0,1318.0,35066.0,271428.0,5821.0,21641.0,191438.0,105988.0,63744.0,20764.0,166091.0,1037.0,1218.0,46.0,870.0,22166.0,161269.0,2569.0,12028.0,801.0,375.0,114.0,244.0,736.0,2.0,9.0,0.0,1.0,52.0,248.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241232.0,135184.0,45977.0,358423.0,2168.0,2703.0,113.0,1701.0,46197.0,357766.0,9016.0,30935.0
2010,51133.0,Northumberland County,Virginia,7.4,0.0487,106858,44782,3446.0,1,3,1,5,9,14,430.4,4,6,3,5,3,1,0,9,7372.0,16861.0,6222.0,2385.0,6282.0,2126.0,74940.0,22409.0,14719.0,15151.0,68625.0,4545.0,247.0,10.0,103.0,1415.0,1580.0,1819.0,2743.0,56587.0,15952.0,11102.0,11397.0,51641.0,3882.0,159.0,8.0,66.0,829.0,864.0,1122.0,1771.0,1150.0,259.0,130.0,435.0,938.0,201.0,4.0,1.0,1.0,5.0,9.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35143.0,21464.0,21229.0,98957.0,5044.0,369.0,15.0,167.0,2306.0,2635.0,4338.0,5653.0
2010,48375.0,Potter County,Texas,8.6,0.9685,140859,51222,7199.0,8,18,8,7,9,23,766.9,15,29,12,26,12,3,0,9,31455.0,72605.0,29186.0,14765.0,34542.0,14146.0,105185.0,45525.0,27710.0,12643.0,78251.0,9846.0,4127.0,48.0,774.0,12144.0,27291.0,2586.0,5780.0,61802.0,24906.0,15318.0,7166.0,46972.0,5947.0,3219.0,29.0,437.0,5199.0,11492.0,1207.0,3104.0,2394.0,633.0,513.0,541.0,2305.0,0.0,10.0,1.0,11.0,69.0,67.0,30.0,72.0,125.0,14.0,16.0,39.0,117.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,3.0,60760.0,38010.0,17172.0,103923.0,12435.0,4875.0,65.0,1069.0,18492.0,42890.0,3834.0,8044.0
2010,51193.0,Westmoreland County,Virginia,9.4,0.4069,382623,160960,8032.0,10,22,10,15,32,31,1237.0,47,68,47,68,47,0,0,32,119644.0,196024.0,119644.0,27943.0,49764.0,27943.0,326018.0,81324.0,65184.0,60609.0,307348.0,11011.0,2322.0,59.0,352.0,4926.0,3584.0,8891.0,15004.0,234860.0,55658.0,47185.0,42683.0,222514.0,7385.0,1501.0,44.0,257.0,3160.0,2638.0,5085.0,9547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92698.0,76104.0,72522.0,359683.0,13453.0,2803.0,67.0,424.0,6193.0,4181.0,11781.0,18695.0
2010,51041.0,Chesterfield County,Virginia,8.4,0.2194,362970,133853,5525.0,8,16,6,7,12,23,817.5,57,70,55,68,55,2,0,12,154562.0,259975.0,152364.0,27973.0,54499.0,27000.0,314422.0,74240.0,82554.0,33425.0,217499.0,69749.0,9001.0,192.0,1195.0,16790.0,19562.0,4388.0,9461.0,205017.0,45388.0,54540.0,21582.0,149757.0,39665.0,5705.0,120.0,718.0,9057.0,10333.0,2831.0,6279.0,2198.0,973.0,486.0,291.0,1654.0,492.0,0.0,0.0,12.0,39.0,41.0,108.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86635.0,94072.0,39210.0,245306.0,84665.0,10466.0,213.0,1447.0,20873.0,24530.0,5455.0,11203.0
2010,48233.0,Hutchinson County,Texas,6.8,0.6332,29493,11742,993.0,0,3,0,0,0,4,158.4,2,5,2,5,2,0,0,0,7371.0,12336.0,6516.0,2121.0,4472.0,1852.0,22705.0,7371.0,5840.0,3828.0,20330.0,343.0,91.0,1.0,328.0,1611.0,3115.0,413.0,771.0,14333.0,4057.0,3609.0,2417.0,13223.0,148.0,55.0,0.0,195.0,712.0,1246.0,165.0,393.0,855.0,269.0,249.0,127.0,840.0,5.0,0.0,0.0,1.0,9.0,16.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8970.0,7570.0,5104.0,26095.0,586.0,103.0,5.0,413.0,2291.0,4506.0,497.0,907.0
2010,48393.0,Roberts County,Texas,6.8,0.0376,11078,4182,281.0,1,1,0,0,0,2,80.6,4,4,1,0,0,4,1,1,4434.0,4434.0,1004.0,1242.0,1242.0,305.0,10054.0,3820.0,2810.0,1756.0,6624.0,11.0,17.0,0.0,3048.0,355.0,184.0,169.0,426.0,8626.0,3131.0,2419.0,1473.0,5896.0,10.0,13.0,0.0,2429.0,279.0,161.0,106.0,314.0,4434.0,1242.0,1117.0,900.0,3726.0,8.0,8.0,0.0,540.0,152.0,106.0,42.0,133.0,1004.0,305.0,275.0,154.0,861.0,2.0,2.0,0.0,87.0,52.0,54.0,11.0,38.0,4396.0,3116.0,1907.0,7136.0,12.0,23.0,0.0,3509.0,398.0,200.0,205.0,507.0
2010,48105.0,Crockett County,Texas,6.9,0.9099,18305,7131,243.0,1,1,1,0,0,4,118.0,1,1,1,1,1,0,0,0,2370.0,3447.0,2108.0,1038.0,1558.0,938.0,14617.0,6116.0,3550.0,2414.0,12268.0,1187.0,26.0,6.0,42.0,1088.0,2543.0,264.0,942.0,11891.0,5031.0,2894.0,1886.0,10126.0,952.0,16.0,3.0,38.0,753.0,1855.0,201.0,778.0,356.0,131.0,76.0,67.0,318.0,8.0,0.0,0.0,0.0,28.0,83.0,0.0,19.0,94.0,31.0,22.0,12.0,79.0,4.0,0.0,0.0,0.0,11.0,32.0,0.0,4.0,7227.0,4565.0,2940.0,14570.0,1873.0,38.0,7.0,53.0,1764.0,3626.0,314.0,1102.0
2010,51071.0,Giles County,Virginia,8.1,0.2865,46771,19090,814.0,0,0,0,1,1,4,160.70000000000002,2,2,0,0,0,2,0,1,3723.0,3723.0,0.0,1491.0,1491.0,0.0,40738.0,14026.0,9031.0,6930.0,37210.0,2441.0,139.0,6.0,109.0,836.0,535.0,729.0,2050.0,32928.0,11048.0,7251.0,5359.0,30552.0,1544.0,94.0,4.0,91.0,644.0,417.0,478.0,1615.0,3723.0,1491.0,829.0,575.0,3532.0,109.0,9.0,1.0,12.0,60.0,50.0,28.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15996.0,10254.0,8026.0,42203.0,3273.0,168.0,11.0,123.0,993.0,680.0,926.0,2324.0
2010,48197.0,Hardeman County,Texas,6.9,0.7857,31392,11023,3846.0,2,2,0,2,2,6,137.7,3,3,0,0,0,3,0,2,4466.0,4466.0,0.0,2218.0,2218.0,0.0,28701.0,12243.0,6106.0,4175.0,17615.0,10273.0,125.0,0.0,80.0,606.0,1068.0,581.0,1759.0,24759.0,10279.0,5089.0,3558.0,15466.0,8667.0,104.0,0.0,70.0,452.0,715.0,421.0,1502.0,4466.0,2218.0,1084.0,707.0,2717.0,1615.0,9.0,0.0,14.0,110.0,304.0,63.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12423.0,6796.0,4619.0,18917.0,11527.0,159.0,0.0,87.0,702.0,1265.0,715.0,1835.0
2010,48003.0,Andrews County,Texas,6.9,0.7342,14786,5259,82.0,0,0,0,0,1,0,36.8,2,2,2,2,2,0,0,1,3963.0,8172.0,3850.0,1213.0,2114.0,1184.0,12440.0,3173.0,3603.0,1388.0,10001.0,150.0,73.0,0.0,124.0,2093.0,5943.0,151.0,320.0,7560.0,2104.0,2193.0,783.0,6001.0,93.0,31.0,0.0,70.0,1364.0,3665.0,87.0,201.0,118.0,30.0,33.0,9.0,110.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,1.0,5.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4522.0,4312.0,1663.0,11749.0,222.0,91.0,1.0,142.0,2581.0,7195.0,169.0,394.0
2010,48005.0,Angelina County,Texas,9.4,0.9236,86771,31090,2953.0,4,5,3,3,5,9,324.6,9,10,7,8,7,2,0,5,22551.0,36721.0,18077.0,8468.0,15142.0,6664.0,76667.0,31717.0,20225.0,10594.0,56816.0,10677.0,666.0,12.0,359.0,8137.0,13501.0,1480.0,5216.0,58700.0,23100.0,15364.0,7965.0,46768.0,5546.0,460.0,11.0,259.0,5653.0,9163.0,921.0,3848.0,4528.0,1820.0,953.0,959.0,4330.0,55.0,3.0,0.0,26.0,113.0,141.0,65.0,345.0,9.0,4.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36246.0,23206.0,11843.0,62537.0,13035.0,785.0,13.0,411.0,9990.0,17145.0,1651.0,6036.0
2010,48007.0,Aransas County,Texas,7.3,0.716,23158,9795,459.0,2,2,2,1,1,3,90.4,2,3,2,3,2,0,0,1,7336.0,9835.0,7334.0,3753.0,4191.0,3752.0,21596.0,8659.0,4307.0,5023.0,18780.0,286.0,434.0,7.0,162.0,1927.0,5522.0,427.0,1188.0,18182.0,7873.0,3741.0,3965.0,15766.0,231.0,316.0,5.0,140.0,1723.0,4951.0,341.0,1046.0,8.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.0,4523.0,5602.0,20231.0,303.0,455.0,8.0,171.0,1990.0,5690.0,434.0,1187.0
2010,48009.0,Archer County,Texas,7.1,0.1436,9054,3538,56.0,0,0,0,0,0,0,27.7,2,2,0,0,0,2,0,0,1655.0,1655.0,1.0,446.0,446.0,0.0,7943.0,1868.0,1914.0,1235.0,7444.0,35.0,17.0,3.0,52.0,391.0,611.0,92.0,187.0,7219.0,1562.0,1737.0,1118.0,6757.0,35.0,17.0,3.0,39.0,368.0,576.0,88.0,163.0,1655.0,446.0,412.0,282.0,1451.0,0.0,0.0,0.0,8.0,196.0,284.0,9.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2250.0,2185.0,1447.0,8504.0,40.0,18.0,3.0,60.0,429.0,675.0,124.0,205.0
2010,48013.0,Atascosa County,Texas,6.9,0.9322,44911,15246,384.0,1,2,0,1,5,4,124.3,4,5,2,3,2,2,0,5,8430.0,16200.0,5579.0,2617.0,5671.0,1405.0,40030.0,15691.0,11481.0,4972.0,34031.0,328.0,150.0,29.0,290.0,5201.0,24298.0,898.0,2226.0,30687.0,12039.0,8810.0,3659.0,25927.0,265.0,96.0,26.0,195.0,4177.0,18538.0,680.0,1649.0,3023.0,1254.0,815.0,479.0,2584.0,34.0,1.0,0.0,28.0,376.0,1801.0,62.0,193.0,28.0,14.0,7.0,3.0,19.0,0.0,0.0,0.0,0.0,8.0,17.0,1.0,2.0,19007.0,12862.0,5711.0,38130.0,359.0,156.0,30.0,341.0,5895.0,27785.0,1044.0,2539.0
2010,48015.0,Austin County,Texas,6.8,0.5256,28417,10837,212.0,0,0,0,0,1,1,68.0,1,1,0,0,0,1,0,1,2093.0,2093.0,0.0,637.0,637.0,0.0,25204.0,7038.0,6258.0,3945.0,19983.0,2416.0,94.0,1.0,101.0,2610.0,5393.0,402.0,811.0,20124.0,5388.0,4887.0,3205.0,16353.0,1703.0,59.0,0.0,83.0,1925.0,3832.0,281.0,642.0,2093.0,637.0,444.0,417.0,1804.0,162.0,1.0,0.0,10.0,118.0,230.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420.0,7129.0,4424.0,22379.0,2668.0,118.0,1.0,138.0,3113.0,6641.0,490.0,945.0
2010,48017.0,Bailey County,Texas,6.9,0.809,7165,2468,106.0,0,0,0,0,0,1,14.5,0,0,0,0,0,0,0,0,451.0,451.0,11.0,157.0,157.0,4.0,5124.0,2721.0,1529.0,792.0,3856.0,50.0,27.0,6.0,76.0,1110.0,2821.0,71.0,258.0,2307.0,1052.0,623.0,392.0,1756.0,21.0,14.0,6.0,32.0,479.0,1090.0,12.0,121.0,451.0,157.0,122.0,70.0,373.0,1.0,1.0,0.0,2.0,74.0,196.0,0.0,23.0,11.0,4.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,3267.0,2216.0,1009.0,5392.0,86.0,30.0,6.0,103.0,1548.0,4283.0,83.0,298.0
2010,48019.0,Bandera County,Texas,8.4,0.1872,20485,8564,320.0,1,1,1,1,0,1,68.8,3,3,1,0,0,3,1,1,7294.0,7294.0,631.0,2097.0,2097.0,144.0,19887.0,6392.0,3915.0,3953.0,18442.0,94.0,53.0,2.0,161.0,1134.0,3327.0,146.0,867.0,18964.0,6043.0,3767.0,3717.0,17614.0,92.0,47.0,2.0,148.0,1061.0,3064.0,139.0,837.0,7294.0,2097.0,1468.0,1482.0,6839.0,45.0,20.0,2.0,47.0,340.0,1119.0,36.0,345.0,631.0,144.0,89.0,183.0,595.0,1.0,0.0,0.0,8.0,27.0,60.0,0.0,32.0,7132.0,4023.0,4114.0,19010.0,98.0,57.0,2.0,166.0,1152.0,3415.0,146.0,858.0
2010,48021.0,Bastrop County,Texas,7.8,0.758,74171,25840,2337.0,3,3,2,3,4,5,100.5,5,5,3,3,3,2,0,4,12826.0,19197.0,11101.0,4126.0,5873.0,3661.0,70792.0,22292.0,18609.0,7937.0,52293.0,5436.0,471.0,63.0,712.0,11820.0,23074.0,1021.0,2771.0,61253.0,19511.0,15968.0,6712.0,45473.0,4513.0,406.0,59.0,618.0,10183.0,19598.0,882.0,2287.0,1725.0,465.0,344.0,279.0,1570.0,37.0,4.0,0.0,18.0,96.0,221.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25931.0,19452.0,8501.0,54750.0,5772.0,489.0,66.0,739.0,12355.0,24190.0,1131.0,2929.0
2010,48023.0,Baylor County,Texas,7.2,0.2633,3726,1669,65.0,0,0,0,0,0,1,10.9,0,0,0,0,0,0,0,0,277.0,277.0,0.0,54.0,54.0,0.0,2619.0,954.0,495.0,728.0,2432.0,46.0,3.0,3.0,8.0,128.0,233.0,28.0,145.0,1176.0,368.0,170.0,354.0,1096.0,14.0,1.0,0.0,6.0,60.0,87.0,10.0,65.0,277.0,54.0,36.0,62.0,253.0,5.0,0.0,0.0,0.0,19.0,23.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.0,768.0,935.0,3410.0,75.0,4.0,3.0,11.0,223.0,455.0,32.0,181.0
2010,48025.0,Bee County,Texas,7.4,0.9472,31861,9042,7499.0,3,4,2,2,2,5,129.1,5,6,3,4,3,2,0,2,15525.0,23856.0,11919.0,3434.0,8366.0,2005.0,29719.0,10944.0,6338.0,3181.0,23487.0,2552.0,158.0,15.0,147.0,3359.0,16297.0,616.0,1357.0,21260.0,5931.0,3864.0,2117.0,16730.0,2313.0,71.0,8.0,88.0,2050.0,10348.0,263.0,679.0,3714.0,1459.0,974.0,642.0,3148.0,30.0,6.0,0.0,35.0,496.0,1863.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12148.0,6989.0,3436.0,25092.0,2592.0,177.0,17.0,165.0,3818.0,17906.0,664.0,1450.0
2010,48029.0,Bexar County,Texas,9.4,0.8641,1714773,608931,42001.0,70,158,70,89,113,180,6299.7,197,325,197,325,197,0,0,113,486650.0,1193381.0,486613.0,166126.0,445548.0,166108.0,1296982.0,478845.0,356246.0,127676.0,948726.0,97698.0,32674.0,1863.0,10866.0,205167.0,746679.0,30912.0,59266.0,580829.0,196865.0,162361.0,52989.0,425463.0,46237.0,15723.0,877.0,4553.0,87991.0,313670.0,10436.0,23680.0,37.0,18.0,14.0,3.0,28.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702728.0,465286.0,175883.0,1250252.0,128892.0,41739.0,2350.0,14475.0,277065.0,1006958.0,45852.0,83207.0
2010,48031.0,Blanco County,Texas,7.0,0.2467,10497,4309,106.0,0,0,0,0,1,1,18.9,1,1,0,0,0,1,0,1,667.0,667.0,0.0,100.0,100.0,0.0,9734.0,2597.0,2085.0,1783.0,8895.0,62.0,49.0,4.0,64.0,660.0,1641.0,141.0,206.0,8193.0,1986.0,1708.0,1482.0,7513.0,59.0,40.0,4.0,47.0,529.0,1305.0,119.0,175.0,667.0,100.0,119.0,123.0,617.0,8.0,2.0,0.0,10.0,28.0,83.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3324.0,2294.0,1911.0,9475.0,69.0,51.0,4.0,74.0,824.0,1909.0,149.0,219.0
2010,48033.0,Borden County,Texas,7.0,0.0252,641,264,0.0,0,0,0,0,0,0,2.6,1,1,1,0,0,1,1,1,641.0,641.0,430.0,97.0,97.0,65.0,641.0,97.0,138.0,133.0,600.0,0.0,1.0,0.0,2.0,38.0,95.0,5.0,5.0,641.0,97.0,138.0,133.0,600.0,0.0,1.0,0.0,2.0,38.0,95.0,5.0,5.0,641.0,97.0,138.0,133.0,600.0,0.0,1.0,0.0,2.0,38.0,95.0,5.0,5.0,430.0,65.0,94.0,75.0,402.0,0.0,1.0,0.0,2.0,24.0,73.0,3.0,3.0,100.0,138.0,133.0,600.0,0.0,1.0,0.0,2.0,38.0,95.0,5.0,5.0
2010,48035.0,Bosque County,Texas,6.7,0.6555,18212,7254,329.0,1,1,0,0,0,4,101.19999999999999,3,4,0,1,0,3,0,0,4656.0,6321.0,0.0,1774.0,2412.0,0.0,15961.0,5546.0,3499.0,3479.0,14644.0,192.0,34.0,2.0,92.0,998.0,2114.0,135.0,547.0,13264.0,4520.0,2843.0,2781.0,12372.0,113.0,14.0,2.0,76.0,686.0,1539.0,100.0,465.0,4656.0,1774.0,1227.0,670.0,4237.0,61.0,7.0,0.0,27.0,324.0,709.0,35.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6599.0,4171.0,3844.0,16372.0,296.0,41.0,2.0,104.0,1397.0,2926.0,164.0,619.0
2010,48037.0,Bowie County,Texas,7.5,0.83,92565,34669,6206.0,2,6,2,4,6,8,365.6,8,12,7,11,7,1,0,6,26752.0,48353.0,25809.0,8786.0,19085.0,8494.0,77777.0,28722.0,18449.0,10896.0,55531.0,16857.0,643.0,39.0,611.0,4097.0,5025.0,1853.0,3759.0,53984.0,17793.0,12557.0,7582.0,41436.0,9057.0,371.0,26.0,470.0,2627.0,3332.0,936.0,2102.0,943.0,292.0,217.0,177.0,847.0,55.0,0.0,0.0,12.0,27.0,12.0,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34893.0,22452.0,13103.0,63641.0,22387.0,734.0,51.0,694.0,5058.0,6062.0,2475.0,4714.0
